passengerid,homeplanet,cryosleep,cabin,destination,age,vip,roomservice,foodcourt,shoppingmall,spa,vrdeck,name,transported,rommservice,missing_cryo,missing_vip,missing_home,missing_cabin,missing_destination,missing_name,group_number,pass_slot,deck,number,side
7029_02,Earth,True,F/1458/P,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Tine Cardsay,False,0.0,0,0,0,0,0,0,7029,02,F,1458,P
7031_01,Earth,False,G/1135/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Mamina Mcphernard,True,0.0,0,0,0,0,0,0,7031,01,G,1135,P
7032_01,Earth,False,F/1459/P,TRAPPIST-1e,41.0,False,0.0,176.0,414.0,133.0,0.0,Dorie Roachez,False,0.0,0,1,0,0,0,0,7032,01,F,1459,P
7034_01,Mars,False,F/1341/S,TRAPPIST-1e,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,1216.0,0.0,30.0,43.0,0.0,Walmon Curle,False,1216.0,0,0,0,0,0,0,7034,01,F,1341,S
7036_01,Earth,True,G/1136/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Glena Fryan,True,0.0,0,0,0,0,0,0,7036,01,G,1136,P
7037_01,Mars,False,D/216/S,TRAPPIST-1e,26.0,False,782.0,0.0,0.0,2503.0,1.0,Caper Lacke,False,782.0,0,0,0,0,0,0,7037,01,D,216,S
7038_01,Earth,True,G/1137/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Dwin Dorsenry,False,0.0,0,0,0,0,0,0,7038,01,G,1137,P
7039_01,Earth,False,F/1461/P,PSO J318.5-22,36.0,False,56.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>",81.0,0.0,468.0,Toddie Benney,False,56.0,0,0,0,0,0,0,7039,01,F,1461,P
7040_01,Earth,True,G/1150/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Gileen Mcphernard,True,0.0,0,0,0,0,0,0,7040,01,G,1150,S
7041_01,Mars,True,F/1343/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Picers Panie,True,0.0,0,0,0,0,0,0,7041,01,F,1343,S
7042_01,Earth,True,G/1138/P,PSO J318.5-22,48.0,False,0.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: shoppingmall, Length: 8693, dtype: float64>",0.0,0.0,Elson Quinnerry,False,0.0,0,0,0,0,0,0,7042,01,G,1138,P
7044_01,Mars,False,D/221/P,TRAPPIST-1e,24.0,False,235.0,0.0,1642.0,1042.0,229.0,Losp Reake,False,235.0,0,0,0,0,0,0,7044,01,D,221,P
7045_01,Mars,False,D/222/P,55 Cancri e,19.0,False,1043.0,0.0,138.0,0.0,0.0,Range Bara,False,1043.0,0,0,0,0,0,0,7045,01,D,222,P
7047_01,Earth,True,G/1152/S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Ryany Wilderssen,True,0.0,0,0,0,0,0,0,7047,01,G,1152,S
7048_01,Earth,False,F/1462/P,TRAPPIST-1e,24.0,False,332.0,9.0,356.0,0.0,0.0,Weney Freevenson,False,332.0,0,0,0,0,0,0,7048,01,F,1462,P
7049_01,Earth,True,G/1153/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Nelly Gallencis,True,0.0,0,0,0,0,0,0,7049,01,G,1153,S
7050_01,Earth,False,F/1344/S,TRAPPIST-1e,13.0,False,0.0,999.0,0.0,0.0,4.0,Ally Mcintons,True,0.0,0,0,0,0,0,0,7050,01,F,1344,S
7051_01,Mars,False,D/223/P,TRAPPIST-1e,39.0,False,42.0,0.0,352.0,1.0,369.0,Jele Mad,False,42.0,0,0,0,0,0,0,7051,01,D,223,P
7052_01,Europa,False,E/469/S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,Terons Stranbeate,True,0.0,1,0,0,0,0,0,7052,01,E,469,S
7053_01,Earth,False,F/1463/P,PSO J318.5-22,23.0,False,64.0,4.0,0.0,1125.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: vrdeck, Length: 8693, dtype: float64>",Benny Mayson,False,64.0,1,0,0,0,0,0,7053,01,F,1463,P
7056_01,Europa,False,D/217/S,55 Cancri e,43.0,False,0.0,2093.0,0.0,3409.0,30.0,Alramix Secont,False,0.0,0,0,0,0,0,0,7056,01,D,217,S
7057_01,Mars,False,F/1346/S,TRAPPIST-1e,19.0,False,3332.0,878.0,926.0,781.0,0.0,Graven Lacke,False,3332.0,0,0,0,0,0,0,7057,01,F,1346,S
7058_01,Mars,True,F/1347/S,55 Cancri e,30.0,False,0.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: shoppingmall, Length: 8693, dtype: float64>",0.0,0.0,Hal Bane,True,0.0,0,0,0,0,0,0,7058,01,F,1347,S
7059_01,Earth,True,G/1154/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Jord Steeletters,True,0.0,0,0,0,0,0,0,7059,01,G,1154,S
7060_01,Earth,False,G/1155/S,TRAPPIST-1e,35.0,False,2224.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>",105.0,1.0,0.0,Dorie Rigginson,False,2224.0,0,0,0,0,0,0,7060,01,G,1155,S
7061_01,Earth,False,G/1156/S,TRAPPIST-1e,16.0,False,4.0,1666.0,0.0,35.0,40.0,Celina Kellson,True,4.0,0,0,0,0,0,0,7061,01,G,1156,S
7062_01,Earth,False,F/1464/P,TRAPPIST-1e,21.0,False,0.0,13.0,0.0,720.0,170.0,Benda Fryan,False,0.0,0,0,0,0,0,0,7062,01,F,1464,P
7068_01,Earth,False,F/1350/S,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,595.0,Irmark Mcfaddenson,False,0.0,0,0,0,0,0,0,7068,01,F,1350,S
7069_01,Earth,False,E/472/S,TRAPPIST-1e,22.0,False,0.0,125.0,0.0,663.0,0.0,unknown,False,0.0,0,0,0,0,0,1,7069,01,E,472,S
7069_02,Earth,True,G/1159/S,55 Cancri e,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,0.0,0.0,0.0,0.0,0.0,Essara Kellynn,False,0.0,0,0,0,0,0,0,7069,02,G,1159,S
7069_03,Earth,False,G/1159/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Ericky Waltonnedy,True,0.0,0,0,0,0,0,0,7069,03,G,1159,S
7071_01,Earth,False,G/1160/S,PSO J318.5-22,63.0,False,526.0,2.0,0.0,0.0,0.0,Wilmay Bushallert,False,526.0,0,0,0,0,0,0,7071,01,G,1160,S
7072_01,Earth,False,F/1351/S,PSO J318.5-22,56.0,False,1.0,2.0,0.0,102.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: vrdeck, Length: 8693, dtype: float64>",Karah Harverez,False,1.0,0,0,0,0,0,0,7072,01,F,1351,S
7073_01,Earth,True,G/1161/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         44.0
2         49.0
3        193.0
4          2.0
         ...  
8688      74.0
8689       0.0
8690       0.0
8691    3235.0
8692      12.0
Name: vrdeck, Length: 8693, dtype: float64>",Glena Hahnstonsen,True,0.0,0,0,0,0,0,0,7073,01,G,1161,S
7074_01,Earth,True,G/1162/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Leria Denashipson,True,0.0,0,0,0,0,0,0,7074,01,G,1162,S
7074_02,Earth,False,F/1352/S,TRAPPIST-1e,24.0,False,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>",3.0,797.0,5.0,Tyrony Denashipson,False,0.0,0,0,0,0,0,0,7074,02,F,1352,S
7077_01,Earth,False,F/1353/S,TRAPPIST-1e,36.0,False,21.0,0.0,844.0,0.0,0.0,Idarry Oneidson,False,21.0,0,0,0,0,0,0,7077,01,F,1353,S
7078_01,Earth,False,G/1163/S,TRAPPIST-1e,13.0,False,244.0,0.0,100.0,423.0,14.0,Hard Wartyson,False,244.0,0,0,0,0,0,0,7078,01,G,1163,S
7079_01,Earth,False,F/1354/S,55 Cancri e,13.0,False,0.0,722.0,0.0,37.0,8.0,Violey Woodwinton,False,0.0,0,0,0,0,0,0,7079,01,F,1354,S
7080_01,Earth,True,G/1140/P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Jonaye Carpennels,True,0.0,0,0,0,0,0,0,7080,01,G,1140,P
7082_01,Earth,False,E/473/S,TRAPPIST-1e,44.0,False,143.0,47.0,0.0,717.0,87.0,Benew Carezquez,False,143.0,0,0,0,0,0,0,7082,01,E,473,S
7083_01,Europa,True,C/259/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Pirejus,True,0.0,0,0,0,0,0,0,7083,01,C,259,S
7083_02,Europa,False,C/259/S,55 Cancri e,57.0,False,0.0,0.0,0.0,0.0,0.0,Minoton Pirejus,True,0.0,1,0,0,0,0,0,7083,02,C,259,S
7084_01,Earth,False,F/1355/S,55 Cancri e,26.0,False,0.0,158.0,0.0,0.0,912.0,Faithy Hunterton,False,0.0,0,0,0,0,0,0,7084,01,F,1355,S
7085_01,Mars,False,F/1466/P,TRAPPIST-1e,62.0,False,453.0,1.0,1911.0,0.0,0.0,Stech Pread,False,453.0,0,0,0,0,0,0,7085,01,F,1466,P
7085_02,Mars,True,F/1466/P,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Kokrus Pread,True,0.0,0,0,0,0,0,0,7085,02,F,1466,P
7085_03,Mars,True,F/1466/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Latsts Purle,True,0.0,0,0,0,0,0,0,7085,03,F,1466,P
7086_01,Earth,False,F/1467/P,TRAPPIST-1e,24.0,False,590.0,0.0,1.0,168.0,16.0,Juline Hamcmahon,False,590.0,0,0,0,0,0,0,7086,01,F,1467,P
7087_01,Earth,True,G/1141/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Dennie Moreman,True,0.0,0,0,0,0,0,0,7087,01,G,1141,P
7088_01,Earth,False,F/1468/P,TRAPPIST-1e,63.0,False,0.0,742.0,0.0,125.0,3.0,Rossie Berges,False,0.0,0,0,0,0,0,0,7088,01,F,1468,P
7089_01,Europa,False,D/218/S,TRAPPIST-1e,20.0,False,1040.0,2487.0,0.0,174.0,182.0,Antinon Inging,True,1040.0,0,0,0,0,0,0,7089,01,D,218,S
7090_01,Earth,False,F/1469/P,TRAPPIST-1e,15.0,False,0.0,610.0,267.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: spa, Length: 8693, dtype: float64>",0.0,Samie Wiggs,False,0.0,0,0,0,0,0,0,7090,01,F,1469,P
7091_01,Earth,True,G/1142/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Cassa Garrincent,True,0.0,0,0,0,0,0,0,7091,01,G,1142,P
7092_01,Earth,False,F/1470/P,TRAPPIST-1e,24.0,False,61.0,397.0,185.0,1.0,0.0,Sall Gaineyerson,True,61.0,0,0,0,0,0,0,7092,01,F,1470,P
7093_01,Earth,True,G/1143/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Annya Patthews,False,0.0,0,0,0,0,0,0,7093,01,G,1143,P
7094_01,Europa,False,E/454/P,TRAPPIST-1e,36.0,False,10.0,2478.0,2080.0,19.0,328.0,Preo Sloweber,True,10.0,0,0,0,0,0,0,7094,01,E,454,P
7095_01,Earth,True,G/1144/P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,Nichad Patteraley,True,0.0,0,0,0,0,0,0,7095,01,G,1144,P
7096_01,Europa,True,C/260/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Nunkib Tashal,True,0.0,0,0,0,0,0,0,7096,01,C,260,S
7096_02,Europa,False,C/260/S,TRAPPIST-1e,27.0,False,0.0,14.0,0.0,0.0,2325.0,Tauria Tashal,False,0.0,0,0,0,0,0,0,7096,02,C,260,S
7096_03,Europa,True,C/260/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Aspica Tashal,True,0.0,0,0,0,0,0,0,7096,03,C,260,S
7097_01,Europa,False,A/75/P,55 Cancri e,27.0,False,0.0,44.0,4761.0,5.0,41.0,Altanin Dedometeel,True,0.0,0,0,0,0,0,0,7097,01,A,75,P
7097_02,Europa,False,A/75/P,TRAPPIST-1e,14.0,False,0.0,3124.0,40.0,219.0,189.0,Kumark Dedometeel,False,0.0,0,0,0,0,0,0,7097,02,A,75,P
7097_03,Europa,False,A/75/P,TRAPPIST-1e,32.0,True,527.0,1863.0,0.0,417.0,2905.0,Giedia Dedometeel,False,527.0,0,0,0,0,0,0,7097,03,A,75,P
7097_04,Europa,False,A/75/P,55 Cancri e,33.0,True,0.0,16.0,12.0,2349.0,12.0,Sulah Poilsive,False,0.0,0,0,0,0,0,0,7097,04,A,75,P
7098_01,Earth,False,F/1356/S,TRAPPIST-1e,35.0,False,3.0,0.0,651.0,0.0,78.0,Joanny Guerson,True,3.0,0,0,0,0,0,0,7098,01,F,1356,S
7099_01,Earth,False,F/1471/P,55 Cancri e,21.0,False,301.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1          9.0
2       3576.0
3       1283.0
4         70.0
         ...  
8688    6819.0
8689       0.0
8690       0.0
8691    1049.0
8692    4688.0
Name: foodcourt, Length: 8693, dtype: float64>",19.0,0.0,0.0,Elicey Warrison,False,301.0,0,0,0,0,0,0,7099,01,F,1471,P
7104_01,unknown,False,C/228/P,TRAPPIST-1e,57.0,False,906.0,22.0,0.0,8293.0,391.0,Taurah Regmansidy,False,906.0,0,0,1,0,0,0,7104,01,C,228,P
7104_02,Europa,False,C/228/P,TRAPPIST-1e,42.0,False,159.0,4387.0,2.0,3.0,485.0,Alatrix Regmansidy,True,159.0,0,1,0,0,0,0,7104,02,C,228,P
7105_01,unknown,False,F/1473/P,55 Cancri e,20.0,False,0.0,6.0,552.0,20.0,0.0,Idarry Norrison,True,0.0,0,0,1,0,0,0,7105,01,F,1473,P
7106_01,Mars,True,F/1357/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Oalls Derry,True,0.0,0,0,0,0,0,0,7106,01,F,1357,S
7109_01,Europa,False,B/268/S,55 Cancri e,49.0,False,0.0,7683.0,0.0,13016.0,0.0,Goros Healted,False,0.0,0,0,0,0,0,0,7109,01,B,268,S
7110_01,Earth,False,F/1358/S,PSO J318.5-22,23.0,False,0.0,3.0,0.0,0.0,546.0,Lyney Berges,False,0.0,0,0,0,0,0,0,7110,01,F,1358,S
7111_01,Mars,False,F/1359/S,TRAPPIST-1e,24.0,False,1058.0,0.0,0.0,280.0,0.0,Pon Sche,False,1058.0,0,0,0,0,0,0,7111,01,F,1359,S
7113_01,Earth,False,F/1361/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,757.0,Kris Simstravery,False,0.0,0,0,0,0,0,0,7113,01,F,1361,S
7113_02,Earth,False,F/1361/S,55 Cancri e,23.0,False,9.0,1.0,0.0,492.0,109.0,Ivanne Simstravery,True,9.0,0,0,0,0,0,0,7113,02,F,1361,S
7114_01,Earth,False,F/1362/S,TRAPPIST-1e,24.0,False,0.0,489.0,21.0,0.0,184.0,Camiet Ricklaney,False,0.0,0,0,0,0,0,0,7114,01,F,1362,S
7116_01,Earth,True,G/1146/P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,Allyny Burchard,False,0.0,0,0,0,0,0,0,7116,01,G,1146,P
7117_01,Europa,True,B/236/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Alasmon Secont,True,0.0,0,0,0,0,0,0,7117,01,B,236,P
7118_01,Earth,False,F/1475/P,PSO J318.5-22,17.0,False,0.0,1381.0,2.0,0.0,0.0,Jimmya Campson,False,0.0,0,0,0,0,0,0,7118,01,F,1475,P
7119_01,Earth,False,F/1476/P,TRAPPIST-1e,20.0,False,415.0,479.0,0.0,1019.0,239.0,Blancy Morrows,False,415.0,0,0,0,0,0,0,7119,01,F,1476,P
7120_01,Earth,False,F/1363/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,1201.0,Joandy Rutler,False,0.0,0,0,0,0,0,0,7120,01,F,1363,S
7121_01,Europa,True,B/269/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Alkurak Dressink,True,0.0,0,0,0,0,0,0,7121,01,B,269,S
7121_02,Europa,True,B/269/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Pulchib Dressink,True,0.0,0,0,0,0,0,0,7121,02,B,269,S
7126_01,Earth,False,F/1366/S,unknown,29.0,False,3.0,0.0,664.0,683.0,34.0,Ivaney Giller,False,3.0,0,0,0,0,1,0,7126,01,F,1366,S
7127_01,Europa,False,B/237/P,TRAPPIST-1e,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,0.0,4155.0,0.0,1368.0,42.0,Dira Belstrut,False,0.0,0,0,0,0,0,0,7127,01,B,237,P
7127_02,Europa,True,B/237/P,TRAPPIST-1e,31.0,False,0.0,0.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1         25.0
2          0.0
3        371.0
4        151.0
         ...  
8688       0.0
8689       0.0
8690    1872.0
8691       0.0
8692       0.0
Name: shoppingmall, Length: 8693, dtype: float64>",0.0,0.0,Okulk Belstrut,True,0.0,0,0,0,0,0,0,7127,02,B,237,P
7128_01,Europa,False,B/238/P,55 Cancri e,37.0,False,1.0,4462.0,1.0,9206.0,3.0,Mirara Catimod,False,1.0,0,0,0,0,0,0,7128,01,B,238,P
7128_02,Europa,False,B/238/P,55 Cancri e,44.0,False,0.0,4322.0,3.0,153.0,52.0,Raston Dightent,True,0.0,0,0,0,0,0,0,7128,02,B,238,P
7128_03,Europa,False,B/238/P,55 Cancri e,34.0,False,0.0,2612.0,1.0,131.0,2714.0,Polah Dightent,False,0.0,0,0,0,0,0,0,7128,03,B,238,P
7132_01,Earth,False,G/1165/S,55 Cancri e,23.0,False,602.0,0.0,0.0,0.0,24.0,Dandy Hamcmahon,False,602.0,0,0,0,0,0,0,7132,01,G,1165,S
7133_01,Earth,False,F/1368/S,TRAPPIST-1e,18.0,False,457.0,0.0,11.0,335.0,0.0,Tammyl Delangleton,False,457.0,0,0,0,0,0,0,7133,01,F,1368,S
7134_01,Earth,True,G/1148/P,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Heidie Kimpson,True,0.0,0,0,0,0,0,0,7134,01,G,1148,P
7137_01,Earth,False,F/1479/P,TRAPPIST-1e,23.0,False,,134.0,482.0,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0          0.0
1        549.0
2       6715.0
3       3329.0
4        565.0
         ...  
8688    1643.0
8689       0.0
8690       1.0
8691     353.0
8692       0.0
Name: spa, Length: 8693, dtype: float64>",27.0,Gabrin Duffmaney,False,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0         0.0
1       109.0
2        43.0
3         0.0
4       303.0
        ...  
8688      0.0
8689      0.0
8690      0.0
8691      0.0
8692    126.0
Name: roomservice, Length: 8693, dtype: float64>",0,0,0,0,0,0,7137,01,F,1479,P
7140_01,Earth,False,F/1371/S,TRAPPIST-1e,18.0,False,0.0,10.0,0.0,0.0,738.0,Ninald Fryersonis,False,0.0,0,0,0,0,0,0,7140,01,F,1371,S
7142_01,Mars,False,E/474/S,TRAPPIST-1e,22.0,False,0.0,0.0,1128.0,0.0,45.0,Muew Pre,False,0.0,0,0,0,0,0,0,7142,01,E,474,S
7142_02,Mars,False,E/474/S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Pre,True,0.0,0,0,0,0,0,0,7142,02,E,474,S
7142_03,Mars,True,E/474/S,TRAPPIST-1e,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,0.0,0.0,0.0,0.0,0.0,Peefox Pre,False,0.0,0,0,0,0,0,0,7142,03,E,474,S
7143_01,Mars,False,F/1372/S,TRAPPIST-1e,31.0,False,907.0,0.0,437.0,2.0,0.0,Losp Buche,False,907.0,0,0,0,0,0,0,7143,01,F,1372,S
7144_01,Earth,True,G/1150/P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Heald Snowaney,False,0.0,0,0,0,0,0,0,7144,01,G,1150,P
7148_01,Europa,False,A/87/S,55 Cancri e,51.0,True,0.0,287.0,0.0,1442.0,66.0,Ranark Patimonne,True,0.0,0,0,0,0,0,0,7148,01,A,87,S
7149_01,Mars,True,F/1482/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Clech Dato,True,0.0,0,0,0,0,0,0,7149,01,F,1482,P
7151_01,Mars,False,E/459/P,TRAPPIST-1e,32.0,False,288.0,0.0,592.0,670.0,40.0,Tops Chen,False,288.0,0,0,0,0,0,0,7151,01,E,459,P
7152_01,Earth,False,G/1167/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Domington,True,0.0,0,0,0,0,0,0,7152,01,G,1167,S
7152_02,Earth,True,G/1167/S,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Royce Domington,True,0.0,0,0,0,0,0,0,7152,02,G,1167,S
7155_01,Earth,False,F/1375/S,PSO J318.5-22,28.0,False,0.0,0.0,0.0,669.0,16.0,Troyra Cames,False,0.0,0,0,0,0,0,0,7155,01,F,1375,S
7156_01,Mars,False,E/475/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Lig Ramad,True,0.0,0,0,0,0,0,0,7156,01,E,475,S
7156_02,Mars,False,E/475/S,TRAPPIST-1e,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,0.0,0.0,0.0,0.0,0.0,Repart Ramad,True,0.0,0,0,0,0,0,0,7156,02,E,475,S
7156_03,Mars,True,E/475/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Pigars Ramad,True,0.0,0,0,0,0,0,0,7156,03,E,475,S
7156_04,Mars,False,E/475/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Mele Ramad,True,0.0,0,0,0,0,0,0,7156,04,E,475,S
7157_01,Mars,True,unknown,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Unchex Must,True,0.0,0,0,0,1,0,0,7157,01,unknown,,
7157_02,Mars,False,D/219/S,TRAPPIST-1e,33.0,False,1631.0,0.0,754.0,0.0,0.0,Terek Must,False,1631.0,0,0,0,0,0,0,7157,02,D,219,S
7159_01,Europa,True,C/263/S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,Alrairk Perable,True,0.0,0,0,0,0,0,0,7159,01,C,263,S
7160_01,Earth,True,G/1152/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Headardyer,True,0.0,0,0,0,0,0,0,7160,01,G,1152,P
7161_01,Europa,False,E/476/S,TRAPPIST-1e,33.0,False,0.0,3624.0,0.0,1537.0,498.0,Schyon Gealably,False,0.0,0,0,0,0,0,0,7161,01,E,476,S
7162_01,Earth,False,F/1485/P,TRAPPIST-1e,65.0,False,43.0,21.0,22.0,50.0,731.0,Bland Pernard,False,43.0,1,0,0,0,0,0,7162,01,F,1485,P
7165_01,Mars,True,F/1377/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Hal Walé,True,0.0,0,0,0,0,0,0,7165,01,F,1377,S
7166_01,Mars,False,F/1378/S,TRAPPIST-1e,19.0,False,862.0,0.0,5.0,2032.0,0.0,Cinst Purte,False,862.0,0,0,0,0,0,0,7166,01,F,1378,S
7167_01,Europa,False,B/270/S,55 Cancri e,33.0,False,0.0,3676.0,0.0,1743.0,1.0,Dyonif Noxnuther,True,0.0,0,0,0,0,0,0,7167,01,B,270,S
7168_01,Earth,False,G/1168/S,TRAPPIST-1e,"<bound method NDFrame._add_numeric_operations.<locals>.median of 0       39.0
1       24.0
2       58.0
3       33.0
4       16.0
        ... 
8688    41.0
8689    18.0
8690    26.0
8691    32.0
8692    44.0
Name: age, Length: 8693, dtype: float64>",False,0.0,11.0,793.0,0.0,84.0,Duana Mccard,True,0.0,0,0,0,0,0,0,7168,01,G,1168,S
7170_01,Earth,True,G/1154/P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Hellia Peckerson,False,0.0,0,0,0,0,0,0,7170,01,G,1154,P
7171_01,Earth,True,G/1155/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Stancy Wardendez,True,0.0,0,0,0,0,0,0,7171,01,G,1155,P
7173_01,Earth,True,G/1156/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Cline Alldson,True,0.0,0,0,0,0,0,0,7173,01,G,1156,P
7175_01,Earth,False,F/1486/P,TRAPPIST-1e,18.0,False,0.0,0.0,773.0,0.0,4.0,Lulah Ramoran,False,0.0,0,0,0,0,0,0,7175,01,F,1486,P
7176_01,Europa,True,C/232/P,55 Cancri e,47.0,False,0.0,0.0,0.0,0.0,0.0,Caston Chhaft,True,0.0,0,0,0,0,0,0,7176,01,C,232,P
7176_02,Europa,False,C/232/P,TRAPPIST-1e,26.0,False,0.0,6050.0,0.0,662.0,920.0,Kochard Chhaft,False,0.0,0,0,0,0,0,0,7176,02,C,232,P
